Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Modified Countries,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,13.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,12,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,6,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,93.6,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,96,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,332.04,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,507.87,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,372,Ireland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,115.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,130.26,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,78,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,19.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,39150.01,Coffee husks and skins,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,39150.01,Coffee husks and skins,2020,2020,tonnes,43,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,462,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.56,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,19.5,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,54,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,5960.74,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,6428.38,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,7841.46,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,8112.24,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,428,Latvia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,19.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,39,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,50.1,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,38.4,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,,39150.01,Coffee husks and skins,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,,39150.01,Coffee husks and skins,2020,2020,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,98.03,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1150.59,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,114.43,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1031.21,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,42.6,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,37.8,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,58,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,86.28,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,71.4,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,77.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,492,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,620,Portugal,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,138,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,620,Portugal,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,19.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,178.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,486.09,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1184.94,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,2.52,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,39150.01,Coffee husks and skins,2019,2019,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,19,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,57.6,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,326.52,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,164.7,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,131.4,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,20.04,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,724,Spain,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,43,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,724,Spain,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,611.76,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,907.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,678.88,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1269.9,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,0.14,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,84,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,631.2,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,823.26,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,653.07,A,Official figure,,
TM,Detailed trade matrix,834,United Republic of Tanzania,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,452.28,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,40,Austria,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.05,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,40,Austria,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,40,Austria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.87,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,40,Austria,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,0.42,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,40,Austria,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,2201.88,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,69.67,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,30.72,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,19.36,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,6.75,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.06,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,70733.03,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,73194.74,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,67983.56,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,45623.18,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,7.35,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,7.64,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,7.32,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,3.83,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,703.1,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,776.9,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1136.02,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,7264.6,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,23.85,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,8,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,1.02,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1885.32,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2007.9,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1961.16,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,191,Croatia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,22.67,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,196,Cyprus,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,46.51,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,196,Cyprus,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,287.98,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,196,Cyprus,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,227.63,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,196,Cyprus,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,4.55,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,196,Cyprus,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.2,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,33.54,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,44.23,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,32.5,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,59.25,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,39.04,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,33.53,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,94.58,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,207.13,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,980.94,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1304.17,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1133.68,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,571.41,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,2.01,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,0.68,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,0.29,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.72,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.01,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.18,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.49,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.14,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.04,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,2339.73,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1154.77,A,Official figure,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1513.1,I,Imputed value,,
TM,Detailed trade matrix,704,Viet Nam,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,969.06,T,Unofficial figure,,
TM,Detailed trade matrix,704,Viet Nam,233,Estonia,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,36.89,A,Official figure,,
